codi_eoi,magnitud,any,hora,valor_mitja
08019054,10,2026,11,20.9
08019054,10,2026,19,16.62
08019044,14,2026,6,49.2
08019044,14,2026,10,48.14
08019044,14,2026,15,78.02
08019044,14,2026,18,72.67
08019043,10,2026,5,18.64
08019043,10,2026,24,21.37
08019042,8,2026,5,16.92
08019042,8,2026,24,19.77
08019004,8,2026,4,20.02
08019004,8,2026,7,25.5
08019004,8,2026,13,18.92
08019004,8,2026,21,23.17
08019060,9,2026,3,12.34
08019060,9,2026,11,14.24
08019060,9,2026,19,9.63
08019060,1,2026,2,2.33
08019060,1,2026,22,2.39
08019058,8,2026,3,5.0
08019058,8,2026,11,14.59
08019058,8,2026,19,9.41
08019057,10,2026,8,22.0
08019057,10,2026,9,25.1
08019057,10,2026,14,17.79
08019057,10,2026,20,14.03
08019054,6,2026,8,0.3
08019054,6,2026,9,0.29
08019054,6,2026,14,0.22
08019054,6,2026,20,0.23
08019050,8,2026,5,19.1
08019050,8,2026,24,21.29
08019044,8,2026,3,20.73
08019044,8,2026,11,32.18
08019044,8,2026,19,27.29
08019054,12,2026,8,40.59
08019054,12,2026,9,35.15
08019054,12,2026,14,18.38
08019054,12,2026,20,18.73
08019054,7,2026,2,1.84
08019054,7,2026,22,2.42
08019054,8,2026,3,18.18
08019054,8,2026,11,20.57
08019054,8,2026,19,15.02
08019057,12,2026,5,14.22
08019057,12,2026,24,20.82
08019057,14,2026,8,39.85
08019057,14,2026,9,44.11
08019057,14,2026,14,82.94
08019057,14,2026,20,77.39
08019057,7,2026,1,2.12
08019057,7,2026,12,4.6
08019057,7,2026,16,2.61
08019057,7,2026,17,2.44
08019057,7,2026,23,2.29
08019057,8,2026,4,12.0
08019057,8,2026,7,19.86
08019057,8,2026,13,14.91
08019057,8,2026,21,18.09
08019058,12,2026,6,4.99
08019058,12,2026,10,14.05
08019058,12,2026,15,11.58
08019058,12,2026,18,10.27
08019058,14,2026,2,80.28
08019058,14,2026,22,78.75
08019060,10,2026,1,23.14
08019060,10,2026,12,30.94
08019060,10,2026,16,21.89
08019060,10,2026,17,22.03
08019060,10,2026,23,22.09
08019060,6,2026,3,0.24
08019060,6,2026,11,0.29
08019060,6,2026,19,0.3
08019050,7,2026,4,2.02
08019050,7,2026,7,3.45
08019050,7,2026,13,5.79
08019050,7,2026,21,2.26
08019050,14,2026,1,48.82
08019050,14,2026,12,62.82
08019050,14,2026,16,74.28
08019050,14,2026,17,74.59
08019050,14,2026,23,54.04
08019044,7,2026,6,4.48
08019044,7,2026,10,15.0
08019044,7,2026,15,6.43
08019044,7,2026,18,7.12
08019044,1,2026,4,2.19
08019044,1,2026,7,2.27
08019044,1,2026,13,2.63
08019044,1,2026,21,2.22
08019043,14,2026,6,45.18
08019043,14,2026,10,46.94
08019043,14,2026,15,78.61
08019043,14,2026,18,77.63
08019043,1,2026,1,3.35
08019043,1,2026,12,4.21
08019043,1,2026,16,3.88
08019043,1,2026,17,3.87
08019043,1,2026,23,3.37
08019043,9,2026,4,10.62
08019043,9,2026,7,10.58
08019043,9,2026,13,10.82
08019043,9,2026,21,10.09
08019044,12,2026,3,25.42
08019044,12,2026,11,50.42
08019044,12,2026,19,35.56
08019004,10,2026,2,17.77
08019004,10,2026,22,21.53
08019004,12,2026,2,22.65
08019004,12,2026,22,25.16
08019042,12,2026,2,17.35
08019042,12,2026,22,19.03
08019042,7,2026,5,1.58
08019042,7,2026,24,1.48
08019054,10,2026,3,15.86
08019054,1,2026,1,2.32
08019054,1,2026,12,2.57
08019054,1,2026,16,2.49
08019054,1,2026,17,2.38
08019054,1,2026,23,2.13
08019054,9,2026,6,8.12
08019054,9,2026,10,9.53
08019054,9,2026,15,8.41
08019054,9,2026,18,7.76
08019057,1,2026,3,1.39
08019057,1,2026,11,1.8
08019057,1,2026,19,1.54
08019057,9,2026,3,7.86
08019057,9,2026,11,9.59
08019057,9,2026,19,7.21
08019058,7,2026,4,1.06
08019058,7,2026,7,1.05
08019058,7,2026,13,1.89
08019058,7,2026,21,1.2
08019060,14,2026,4,40.85
08019060,14,2026,7,31.36
08019060,14,2026,13,65.18
08019060,14,2026,21,57.57
08019060,8,2026,1,27.34
08019060,8,2026,12,28.13
08019060,8,2026,16,20.56
08019060,8,2026,17,21.58
08019060,8,2026,23,29.38
08019043,7,2026,5,2.4
08019043,7,2026,24,2.69
08019050,12,2026,4,21.36
08019050,12,2026,7,26.69
08019050,12,2026,13,29.76
08019050,12,2026,21,25.51
08019060,12,2026,2,29.36
08019060,12,2026,22,38.72
08019043,10,2025,18,24.36
08019057,1,2025,5,1.48
08019057,1,2025,24,1.5
08019058,7,2025,4,1.19
08019058,7,2025,7,1.24
08019058,7,2025,13,2.39
08019058,7,2025,21,1.75
08019058,14,2025,1,74.09
08019058,14,2025,12,71.55
08019058,14,2025,16,80.16
08019058,14,2025,17,80.19
08019058,14,2025,23,74.1
08019057,6,2025,6,0.24
08019057,6,2025,10,0.33
08019057,6,2025,18,0.26
08019057,14,2025,4,56.25
08019057,14,2025,7,48.55
08019057,14,2025,21,67.16
08019057,12,2025,1,14.94
08019057,12,2025,17,13.62
08019057,12,2025,23,17.91
08019054,7,2025,1,3.23
08019054,7,2025,12,3.54
08019054,7,2025,16,2.08
08019054,7,2025,17,1.74
08019054,7,2025,23,4.37
08019054,6,2025,6,0.23
08019054,6,2025,10,0.26
08019054,6,2025,15,0.21
08019054,6,2025,18,0.22
08019050,12,2025,5,21.01
08019050,12,2025,24,26.7
08019044,8,2025,1,21.38
08019044,8,2025,12,28.11
08019044,8,2025,16,23.27
08019044,8,2025,17,24.69
08019044,8,2025,23,25.78
08019044,1,2025,1,1.98
08019044,1,2025,12,2.13
08019044,1,2025,16,2.07
08019044,1,2025,17,2.06
08019044,1,2025,23,1.98
08019043,8,2025,6,22.08
08019043,8,2025,10,38.71
08019043,8,2025,15,25.32
08019043,8,2025,18,28.75
08019054,12,2025,8,37.92
08019054,12,2025,9,36.6
08019054,12,2025,14,16.94
08019054,12,2025,20,27.3
08019043,14,2025,19,64.8
08019004,12,2025,4,22.54
08019004,12,2025,7,26.98
08019004,12,2025,13,25.71
08019004,12,2025,21,31.29
08019043,1,2025,6,1.83
08019043,1,2025,10,2.18
08019043,1,2025,15,2.18
08019043,1,2025,18,2.04
08019043,7,2025,8,13.95
08019043,7,2025,9,20.63
08019043,7,2025,14,9.42
08019043,7,2025,20,7.43
08019054,1,2025,3,2.03
08019054,1,2025,11,2.25
08019054,1,2025,19,2.15
08019004,8,2025,2,23.15
08019004,8,2025,22,25.79
08019054,9,2025,6,8.49
08019054,9,2025,10,9.43
08019054,9,2025,15,8.76
08019054,9,2025,18,8.17
08019043,9,2025,6,10.15
08019043,9,2025,10,12.61
08019043,9,2025,15,9.81
08019043,9,2025,18,9.49
08019043,6,2025,8,0.33
08019043,6,2025,9,0.43
08019043,6,2025,14,0.25
08019043,6,2025,20,0.33
08019058,10,2025,4,13.07
08019058,10,2025,7,13.7
08019058,10,2025,13,19.76
08019058,10,2025,21,30.63
08019057,10,2025,5,13.08
08019057,10,2025,24,14.91
08019043,10,2025,6,17.82
08019043,10,2025,10,30.07
08019043,10,2025,15,21.62
08019004,10,2025,6,14.52
08019004,10,2025,10,27.3
08019004,10,2025,15,22.49
08019004,10,2025,18,26.19
08019042,12,2025,1,20.75
08019042,12,2025,12,23.76
08019042,12,2025,16,14.36
08019042,12,2025,17,14.75
08019042,12,2025,23,24.03
08019042,7,2025,5,1.62
08019042,7,2025,24,2.28
08019042,8,2025,3,15.86
08019042,8,2025,11,21.27
08019042,8,2025,19,16.82
08019044,14,2025,8,37.42
08019044,14,2025,9,35.55
08019044,14,2025,14,62.34
08019044,14,2025,20,58.59
08019044,7,2025,3,3.3
08019044,7,2025,11,12.93
08019044,7,2025,19,6.66
08019050,14,2025,2,41.28
08019050,14,2025,22,53.49
08019050,7,2025,2,2.74
08019050,7,2025,22,2.67
08019050,8,2025,4,19.53
08019050,8,2025,7,21.1
08019050,8,2025,13,20.14
08019050,8,2025,21,25.23
08019054,10,2025,5,14.29
08019054,10,2025,24,16.66
08019054,14,2025,8,41.65
08019054,14,2025,9,45.52
08019054,14,2025,14,80.9
08019054,14,2025,20,70.1
08019057,12,2025,12,20.47
08019057,12,2025,16,13.14
08019057,14,2025,13,74.05
08019057,6,2025,15,0.26
08019057,7,2025,4,1.05
08019057,7,2025,7,2.35
08019057,7,2025,13,2.5
08019057,7,2025,21,1.94
08019057,9,2025,4,8.08
08019057,9,2025,7,8.48
08019057,9,2025,13,9.42
08019057,9,2025,21,8.24
08019058,12,2025,2,6.47
08019058,12,2025,22,10.01
08019043,14,2025,11,51.44
08019043,14,2025,3,49.36
08019060,10,2025,2,22.63
08019060,10,2025,22,26.0
08019060,14,2025,5,26.95
08019060,14,2025,24,21.62
08019060,6,2025,3,0.23
08019060,6,2025,11,0.27
08019060,6,2025,19,0.42
08019060,1,2025,4,2.56
08019060,1,2025,7,2.58
08019060,1,2025,13,2.7
08019060,1,2025,21,2.91
08019057,14,2024,5,54.34
08019057,14,2024,24,56.39
08019044,8,2024,3,19.24
08019044,8,2024,11,32.46
08019044,8,2024,19,27.52
08019054,12,2024,8,39.3
08019054,12,2024,9,37.82
08019054,12,2024,14,18.47
08019054,12,2024,20,29.78
08019044,7,2024,3,4.57
08019044,7,2024,11,17.17
08019044,7,2024,19,7.18
08019057,10,2024,8,16.0
08019057,10,2024,9,21.2
08019057,10,2024,14,19.44
08019057,10,2024,20,16.62
08019004,12,2024,2,28.26
08019004,12,2024,22,35.98
08019054,7,2024,6,2.39
08019054,7,2024,10,6.61
08019054,7,2024,15,2.89
08019054,7,2024,18,4.32
08019004,10,2024,3,15.41
08019004,10,2024,11,27.64
08019004,10,2024,19,25.31
08019043,10,2024,8,21.53
08019043,10,2024,9,26.82
08019043,10,2024,14,23.89
08019043,10,2024,20,22.64
08019054,1,2024,3,1.39
08019054,1,2024,11,1.63
08019054,1,2024,19,1.54
08019044,14,2024,4,49.47
08019044,14,2024,7,42.14
08019044,14,2024,13,56.87
08019044,14,2024,21,54.21
08019050,12,2024,5,23.96
08019050,12,2024,24,33.02
08019004,8,2024,1,26.68
08019004,8,2024,12,23.38
08019004,8,2024,16,15.76
08019004,8,2024,17,16.69
08019004,8,2024,23,27.18
08019042,12,2024,5,17.53
08019042,12,2024,24,26.41
08019042,7,2024,5,2.12
08019042,7,2024,24,3.35
08019043,14,2024,2,45.87
08019043,14,2024,22,48.56
08019043,1,2024,6,1.61
08019043,1,2024,10,2.01
08019043,1,2024,15,2.1
08019043,1,2024,18,1.91
08019043,6,2024,5,0.24
08019043,6,2024,24,0.37
08019043,7,2024,6,6.94
08019043,7,2024,10,26.0
08019043,7,2024,15,12.3
08019043,7,2024,18,11.61
08019043,9,2024,1,11.47
08019043,9,2024,12,10.6
08019043,9,2024,16,9.49
08019043,9,2024,17,9.53
08019043,9,2024,23,12.25
08019044,1,2024,3,1.69
08019044,1,2024,11,1.98
08019044,1,2024,19,1.72
08019050,14,2024,3,37.41
08019050,14,2024,11,44.17
08019050,14,2024,19,60.39
08019050,7,2024,2,4.24
08019050,7,2024,22,3.63
08019054,14,2024,4,50.55
08019054,14,2024,7,42.49
08019054,14,2024,13,72.12
08019054,14,2024,21,61.08
08019054,6,2024,6,0.22
08019054,6,2024,10,0.24
08019054,6,2024,15,0.21
08019054,6,2024,18,0.22
08019054,8,2024,5,15.83
08019054,8,2024,24,25.95
08019054,9,2024,3,8.11
08019054,9,2024,11,8.7
08019054,9,2024,19,9.53
08019057,12,2024,2,14.23
08019057,12,2024,22,24.66
08019057,1,2024,5,1.89
08019057,1,2024,24,1.9
08019057,6,2024,1,0.27
08019057,6,2024,12,0.28
08019057,6,2024,16,0.27
08019057,6,2024,17,0.26
08019057,6,2024,23,0.3
08019057,7,2024,5,1.05
08019057,7,2024,24,2.22
08019057,8,2024,5,9.91
08019057,8,2024,24,17.78
08019057,9,2024,2,8.21
08019057,9,2024,22,9.5
08019058,10,2024,2,12.29
08019058,10,2024,22,15.18
08019058,12,2024,4,5.2
08019058,12,2024,7,4.43
08019058,12,2024,13,13.91
08019058,12,2024,21,9.76
08019058,14,2024,1,76.46
08019058,14,2024,12,70.32
08019058,14,2024,16,81.35
08019058,14,2024,17,80.77
08019058,14,2024,23,76.42
08019058,7,2024,4,1.03
08019058,7,2024,7,1.02
08019058,7,2024,13,2.51
08019058,7,2024,21,1.12
08019058,8,2024,2,5.79
08019058,8,2024,22,8.22
08019054,12,2023,1,25.6
08019054,12,2023,12,24.88
08019054,12,2023,16,18.87
08019054,12,2023,17,20.81
08019054,12,2023,23,35.07
08019004,8,2023,4,23.03
08019004,8,2023,7,23.01
08019004,8,2023,13,27.61
08019004,8,2023,21,34.59
08019043,6,2023,2,0.33
08019043,6,2023,22,0.59
08019043,7,2023,1,16.35
08019043,7,2023,12,17.69
08019043,7,2023,16,12.61
08019043,7,2023,17,14.36
08019043,7,2023,23,20.72
08019042,12,2023,1,32.94
08019042,12,2023,12,30.43
08019042,12,2023,16,19.91
08019042,12,2023,17,21.28
08019042,12,2023,23,45.22
08019058,14,2023,8,66.23
08019058,14,2023,9,64.35
08019058,14,2023,14,67.65
08019058,14,2023,20,68.72
08019044,7,2023,3,2.47
08019044,7,2023,11,9.88
08019044,7,2023,19,7.57
08019043,14,2023,6,34.58
08019043,14,2023,10,24.43
08019043,14,2023,15,46.93
08019043,14,2023,18,38.69
08019044,1,2023,6,2.01
08019044,1,2023,10,2.36
08019044,1,2023,15,2.42
08019044,1,2023,18,2.06
08019057,1,2023,6,2.21
08019057,1,2023,10,2.39
08019057,1,2023,15,2.58
08019057,1,2023,18,2.31
08019050,7,2023,6,2.99
08019050,7,2023,10,21.39
08019050,7,2023,15,6.06
08019050,7,2023,18,5.24
08019054,1,2023,3,1.14
08019054,1,2023,11,1.4
08019054,1,2023,19,1.26
08019054,8,2023,5,13.16
08019054,8,2023,24,24.86
08019042,7,2023,8,6.25
08019042,7,2023,9,11.42
08019042,7,2023,14,3.83
08019042,7,2023,20,5.61
08019004,7,2023,5,2.44
08019004,7,2023,24,8.76
08019042,8,2023,2,21.51
08019042,8,2023,22,33.05
08019057,12,2023,8,26.14
08019057,12,2023,9,41.65
08019057,12,2023,14,19.29
08019057,12,2023,20,36.61
08019058,7,2023,8,1.21
08019058,7,2023,9,1.31
08019058,7,2023,14,3.0
08019058,7,2023,20,1.17
08019043,8,2023,4,25.87
08019043,8,2023,7,31.29
08019043,8,2023,13,33.43
08019043,8,2023,21,48.84
08019044,14,2023,8,32.84
08019044,14,2023,9,29.01
08019044,14,2023,14,50.62
08019044,14,2023,20,38.31
08019057,14,2023,6,48.65
08019057,14,2023,10,40.48
08019057,14,2023,15,64.1
08019057,14,2023,18,56.01
08019058,12,2023,5,5.42
08019058,12,2023,24,6.29
08019054,14,2023,3,51.28
08019054,14,2023,11,51.31
08019054,14,2023,19,52.52
08019043,10,2023,5,15.36
08019043,10,2023,24,26.51
08019058,10,2023,5,11.4
08019058,10,2023,24,12.5
08019058,8,2023,4,5.42
08019058,8,2023,7,4.01
08019058,8,2023,13,10.98
08019058,8,2023,21,8.43
08019054,6,2023,5,0.21
08019054,6,2023,24,0.27
08019057,10,2023,2,9.62
08019057,10,2023,22,24.01
08019050,14,2023,1,27.63
08019050,14,2023,12,37.68
08019050,14,2023,16,53.36
08019050,14,2023,17,51.19
08019050,14,2023,23,27.94
08019004,10,2023,4,14.45
08019004,10,2023,7,14.71
08019004,10,2023,13,29.83
08019004,10,2023,21,24.9
08019004,12,2023,1,44.15
08019004,12,2023,12,50.72
08019004,12,2023,16,29.62
08019004,12,2023,17,30.6
08019004,12,2023,23,50.65
08019044,10,2023,6,13.57
08019044,10,2023,10,27.8
08019044,10,2023,15,25.46
08019044,10,2023,18,30.92
08019044,8,2023,5,14.51
08019044,8,2023,24,29.51
08019050,8,2023,3,26.72
08019050,8,2023,11,35.67
08019050,8,2023,19,33.58
08019054,10,2023,2,13.59
08019054,10,2023,22,21.55
08019054,7,2023,1,3.44
08019054,7,2023,12,5.83
08019054,7,2023,16,2.79
08019054,7,2023,17,2.61
08019054,7,2023,23,5.24
08019044,6,2023,4,0.25
08019044,6,2023,7,0.26
08019044,6,2023,13,0.33
08019044,6,2023,21,0.44
08019057,6,2023,5,0.29
08019057,6,2023,24,0.34
08019060,12,2025,1,51.43
08019060,12,2025,12,57.3
08019060,12,2025,16,41.01
08019060,12,2025,17,43.08
08019060,12,2025,23,68.88
08019060,8,2025,8,29.92
08019060,8,2025,9,34.02
08019060,8,2025,14,23.59
08019060,8,2025,20,43.94
08019060,9,2025,5,10.96
08019060,9,2025,24,15.83
08019054,10,2026,8,17.86
08019054,10,2026,9,18.56
08019054,10,2026,14,19.77
08019054,10,2026,20,16.87
08019044,14,2026,5,53.6
08019044,14,2026,24,60.79
08019043,10,2026,6,18.28
08019043,10,2026,10,29.1
08019043,10,2026,15,22.03
08019043,10,2026,18,22.33
08019042,8,2026,6,17.16
08019042,8,2026,10,31.15
08019042,8,2026,15,14.09
08019042,8,2026,18,14.11
08019004,8,2026,1,23.82
08019004,8,2026,12,22.37
08019004,8,2026,16,14.8
08019004,8,2026,17,15.93
08019004,8,2026,23,25.24
08019060,9,2026,8,13.38
08019060,9,2026,9,15.84
08019060,9,2026,14,10.86
08019060,9,2026,20,9.94
08019058,8,2026,8,4.55
08019058,8,2026,9,7.13
08019058,8,2026,14,11.08
08019058,8,2026,20,9.75
08019058,10,2026,2,17.81
08019058,10,2026,22,23.04
08019057,10,2026,3,12.98
08019057,10,2026,11,19.7
08019057,10,2026,19,14.44
08019054,6,2026,3,0.23
08019054,6,2026,11,0.25
08019054,6,2026,19,0.22
08019050,8,2026,6,19.49
08019050,8,2026,10,33.36
08019050,8,2026,15,18.08
08019050,8,2026,18,18.75
08019044,8,2026,8,33.56
08019044,8,2026,9,39.64
08019044,8,2026,14,26.4
08019044,8,2026,20,26.93
08019043,8,2026,2,22.55
08019043,8,2026,22,28.71
08019004,7,2026,2,1.55
08019004,7,2026,22,1.95
08019054,12,2026,3,19.43
08019054,12,2026,11,28.19
08019054,12,2026,19,16.4
08019054,14,2026,2,58.44
08019054,14,2026,22,68.61
08019054,8,2026,8,30.41
08019054,8,2026,9,25.44
08019054,8,2026,14,14.78
08019054,8,2026,20,17.06
08019057,12,2026,6,15.77
08019057,12,2026,10,37.57
08019057,12,2026,15,14.94
08019057,12,2026,18,14.82
08019057,14,2026,3,55.89
08019057,14,2026,11,65.08
08019057,14,2026,19,81.67
08019057,7,2026,4,2.0
08019057,7,2026,7,3.16
08019057,7,2026,13,3.89
08019057,7,2026,21,2.38
08019057,8,2026,1,16.55
08019057,8,2026,12,16.04
08019057,8,2026,16,9.91
08019057,8,2026,17,10.18
08019057,8,2026,23,19.31
08019058,12,2026,5,4.97
08019058,12,2026,24,10.46
08019060,10,2026,4,20.9
08019060,10,2026,7,21.53
08019060,10,2026,13,26.97
08019060,10,2026,21,20.32
08019060,6,2026,8,0.28
08019060,6,2026,9,0.32
08019060,6,2026,14,0.27
08019060,6,2026,20,0.31
08019060,7,2026,2,3.53
08019060,7,2026,22,6.71
08019050,7,2026,1,2.28
08019050,7,2026,12,5.96
08019050,7,2026,16,3.77
08019050,7,2026,17,3.33
08019050,7,2026,23,1.76
08019050,14,2026,4,39.47
08019050,14,2026,7,32.98
08019050,14,2026,13,68.06
08019050,14,2026,21,61.19
08019044,7,2026,5,2.76
08019044,7,2026,24,4.22
08019044,1,2026,1,2.22
08019044,1,2026,12,2.66
08019044,1,2026,16,2.49
08019044,1,2026,17,2.44
08019044,1,2026,23,2.16
08019043,14,2026,5,48.49
08019043,14,2026,24,57.17
08019043,1,2026,4,3.38
08019043,1,2026,7,3.44
08019043,1,2026,13,4.17
08019043,1,2026,21,3.5
08019043,9,2026,1,11.13
08019043,9,2026,12,11.38
08019043,9,2026,16,9.34
08019043,9,2026,17,9.22
08019043,9,2026,23,11.39
08019044,12,2026,8,50.54
08019044,12,2026,9,68.43
08019044,12,2026,14,39.52
08019044,12,2026,20,33.83
08019042,7,2026,6,1.54
08019042,7,2026,10,8.07
08019042,7,2026,15,1.89
08019042,7,2026,18,1.33
08019043,6,2026,2,0.23
08019043,6,2026,22,0.27
08019054,1,2026,4,2.23
08019054,1,2026,7,2.22
08019054,1,2026,13,2.57
08019054,1,2026,21,2.14
08019054,9,2026,5,8.15
08019054,9,2026,24,8.49
08019057,1,2026,8,1.47
08019057,1,2026,9,1.65
08019057,1,2026,14,1.84
08019057,1,2026,20,1.44
08019057,9,2026,8,9.48
08019057,9,2026,9,10.43
08019057,9,2026,14,8.39
08019057,9,2026,20,7.28
08019058,7,2026,1,1.37
08019058,7,2026,12,2.05
08019058,7,2026,16,1.38
08019058,7,2026,17,1.25
08019058,7,2026,23,2.08
08019060,14,2026,1,44.06
08019060,14,2026,12,57.97
08019060,14,2026,16,73.41
08019060,14,2026,17,72.09
08019060,14,2026,23,50.29
08019060,8,2026,4,20.65
08019060,8,2026,7,26.21
08019060,8,2026,13,25.75
08019060,8,2026,21,29.28
08019043,7,2026,6,2.75
08019043,7,2026,10,16.55
08019043,7,2026,15,6.65
08019043,7,2026,18,5.36
08019050,12,2026,1,23.29
08019050,12,2026,12,32.27
08019050,12,2026,16,23.16
08019050,12,2026,17,22.53
08019050,12,2026,23,23.88
08019057,6,2026,2,0.28
08019057,6,2026,22,0.34
08019043,10,2025,24,21.42
08019057,1,2025,6,1.48
08019057,1,2025,10,1.7
08019057,1,2025,18,1.65
08019058,7,2025,1,1.56
08019058,7,2025,12,2.14
08019058,7,2025,16,1.82
08019058,7,2025,17,1.74
08019058,7,2025,23,1.97
08019058,14,2025,4,75.39
08019058,14,2025,7,72.99
08019058,14,2025,13,75.29
08019058,14,2025,21,73.71
08019057,6,2025,5,0.23
08019057,6,2025,24,0.27
08019057,14,2025,1,57.74
08019057,14,2025,17,82.6
08019057,14,2025,23,61.99
08019057,12,2025,4,10.22
08019057,12,2025,7,18.33
08019057,12,2025,21,20.5
08019054,7,2025,4,2.08
08019054,7,2025,7,4.41
08019054,7,2025,13,3.17
08019054,7,2025,21,4.93
08019054,6,2025,5,0.21
08019054,6,2025,24,0.25
08019050,12,2025,6,21.02
08019050,12,2025,10,50.58
08019050,12,2025,15,23.37
08019050,12,2025,18,24.79
08019044,8,2025,4,17.45
08019044,8,2025,7,22.41
08019044,8,2025,13,27.1
08019044,8,2025,21,29.67
08019044,1,2025,4,1.97
08019044,1,2025,7,1.98
08019044,1,2025,13,2.12
08019044,1,2025,21,2.04
08019043,8,2025,5,20.45
08019043,8,2025,24,29.5
08019044,12,2025,2,24.78
08019044,12,2025,22,39.03
08019057,1,2025,15,1.77
08019054,12,2025,3,19.89
08019054,12,2025,11,23.77
08019054,12,2025,19,22.72
08019043,14,2025,20,60.5
08019004,7,2025,2,2.72
08019004,7,2025,22,4.16
08019004,12,2025,1,29.22
08019004,12,2025,12,33.24
08019004,12,2025,16,17.54
08019004,12,2025,17,17.83
08019004,12,2025,23,30.8
08019043,1,2025,5,1.82
08019043,1,2025,24,1.92
08019043,7,2025,3,3.7
08019043,7,2025,11,13.07
08019043,7,2025,19,7.62
08019054,1,2025,8,2.06
08019054,1,2025,9,2.13
08019054,1,2025,14,2.29
08019054,1,2025,20,2.11
08019058,8,2025,2,5.19
08019058,8,2025,22,8.12
08019054,9,2025,5,8.61
08019054,9,2025,24,9.03
08019043,9,2025,5,10.28
08019043,9,2025,24,12.01
08019043,6,2025,3,0.23
08019043,6,2025,11,0.28
08019043,6,2025,19,0.31
08019058,10,2025,1,20.14
08019058,10,2025,12,21.0
08019058,10,2025,16,18.96
08019058,10,2025,17,18.31
08019058,10,2025,23,20.0
08019057,10,2025,6,13.03
08019057,10,2025,10,22.56
08019057,10,2025,15,17.65
08019057,10,2025,18,18.19
08019043,10,2025,5,17.99
08019004,10,2025,5,15.06
08019004,10,2025,24,19.47
08019042,12,2025,4,16.65
08019042,12,2025,7,18.07
08019042,12,2025,13,19.98
08019042,12,2025,21,24.2
08019042,7,2025,6,1.39
08019042,7,2025,10,8.75
08019042,7,2025,15,2.1
08019042,7,2025,18,1.61
08019042,8,2025,8,22.07
08019042,8,2025,9,26.88
08019042,8,2025,14,14.51
08019042,8,2025,20,20.1
08019044,14,2025,3,51.55
08019044,14,2025,11,47.12
08019044,14,2025,19,61.14
08019044,7,2025,8,12.23
08019044,7,2025,9,20.53
08019044,7,2025,14,9.19
08019044,7,2025,20,6.23
08019050,8,2025,1,22.33
08019050,8,2025,12,24.01
08019050,8,2025,16,17.99
08019050,8,2025,17,18.96
08019050,8,2025,23,23.48
08019054,10,2025,6,14.16
08019054,10,2025,10,19.24
08019054,10,2025,15,17.52
08019054,10,2025,18,17.79
08019054,14,2025,3,53.29
08019054,14,2025,11,62.07
08019054,14,2025,19,75.43
08019054,8,2025,2,19.35
08019054,8,2025,22,24.94
08019057,12,2025,13,16.72
08019057,14,2025,12,68.24
08019057,14,2025,16,83.47
08019057,7,2025,1,1.19
08019057,7,2025,12,3.59
08019057,7,2025,16,1.84
08019057,7,2025,17,1.74
08019057,7,2025,23,1.52
08019057,8,2025,2,12.64
08019057,8,2025,22,18.49
08019057,9,2025,1,8.62
08019057,9,2025,12,9.75
08019057,9,2025,16,8.83
08019057,9,2025,17,8.37
08019057,9,2025,23,8.6
08019043,14,2025,14,68.84
08019043,14,2025,8,33.95
08019043,14,2025,9,33.97
08019060,14,2025,6,23.51
08019060,14,2025,10,20.92
08019060,14,2025,15,47.45
08019060,14,2025,18,39.09
08019060,6,2025,8,0.26
08019060,6,2025,9,0.3
08019060,6,2025,14,0.26
08019060,6,2025,20,0.47
08019060,1,2025,1,2.72
08019060,1,2025,12,2.83
08019060,1,2025,16,2.72
08019060,1,2025,17,2.7
08019060,1,2025,23,2.81
08019057,14,2024,6,52.43
08019057,14,2024,10,50.12
08019057,14,2024,15,77.57
08019057,14,2024,18,75.07
08019044,8,2024,8,31.5
08019044,8,2024,9,37.65
08019044,8,2024,14,27.71
08019044,8,2024,20,29.79
08019054,12,2024,3,19.63
08019054,12,2024,11,26.15
08019054,12,2024,19,28.18
08019044,7,2024,8,14.25
08019044,7,2024,9,24.07
08019044,7,2024,14,11.66
08019044,7,2024,20,8.25
08019057,10,2024,3,12.53
08019057,10,2024,11,21.78
08019057,10,2024,19,17.0
08019043,8,2024,2,26.6
08019043,8,2024,22,37.41
08019004,7,2024,2,3.44
08019004,7,2024,22,6.49
08019054,7,2024,5,2.1
08019054,7,2024,24,4.3
08019004,10,2024,8,24.73
08019004,10,2024,9,24.41
08019004,10,2024,14,24.8
08019004,10,2024,20,24.23
08019043,10,2024,3,17.55
08019043,10,2024,11,26.68
08019043,10,2024,19,23.29
08019054,1,2024,8,1.43
08019054,1,2024,9,1.48
08019054,1,2024,14,1.75
08019054,1,2024,20,1.5
08019044,14,2024,1,51.4
08019044,14,2024,12,52.46
08019044,14,2024,16,66.47
08019044,14,2024,17,65.84
08019044,14,2024,23,52.88
08019050,8,2024,2,24.15
08019050,8,2024,22,26.14
08019050,12,2024,6,23.57
08019050,12,2024,10,60.02
08019050,12,2024,15,25.55
08019050,12,2024,18,27.92
08019004,8,2024,4,20.79
08019004,8,2024,7,25.37
08019004,8,2024,13,20.61
08019004,8,2024,21,26.5
08019042,12,2024,6,17.43
08019042,12,2024,10,43.21
08019042,12,2024,15,16.99
08019042,12,2024,18,17.9
08019042,7,2024,6,1.92
08019042,7,2024,10,10.46
08019042,7,2024,15,2.47
08019042,7,2024,18,1.9
08019042,8,2024,2,18.05
08019042,8,2024,22,23.38
08019043,1,2024,5,1.61
08019043,1,2024,24,1.81
