data,no2_mitja,no2_max,temperatura,humitat,precipitacio,vent_velocitat,vent_max,pressio,dia_setmana_num,es_cap_setmana,mes,any_,hores_amb_dada,no2_lag1,no2_lag2,no2_lag7,no2_mm3,no2_mm7,vent_lag1,precip_lag1,dia_any_sin,dia_any_cos
2025-09-06,21.25,39.0,22.44,70.0,0.0,6.6,12.7,1016.2,6,True,9,2025,24,16.21,22.92,17.04,21.17,19.36,7.55,0.1,-0.9106,-0.4133
2025-09-07,16.67,49.0,24.5,73.29,0.0,7.28,11.9,1013.03,0,True,9,2025,24,21.25,16.21,14.96,20.13,19.96,6.6,0.0,-0.9176,-0.3975
2025-09-08,17.29,30.0,24.49,79.79,0.4,9.15,13.1,1012.3,1,False,9,2025,24,16.67,21.25,22.75,18.04,20.2,7.28,0.0,-0.9243,-0.3817
2025-09-09,21.46,42.0,21.78,83.75,26.9,6.51,16.5,1010.93,2,False,9,2025,24,17.29,16.67,17.25,18.4,19.42,9.15,0.4,-0.9307,-0.3657
2025-09-10,23.46,37.0,22.65,66.13,0.1,9.03,17.3,1008.89,3,False,9,2025,24,21.46,17.29,24.37,18.47,20.02,6.51,26.9,-0.9369,-0.3496
2025-09-11,12.33,18.0,21.29,75.96,8.8,10.73,21.9,1014.0,4,False,9,2025,24,23.46,21.46,22.92,20.74,19.89,9.03,0.1,-0.9428,-0.3335
2025-09-12,20.17,50.0,21.25,81.83,1.6,8.73,14.8,1017.71,5,False,9,2025,24,12.33,23.46,16.21,19.08,18.38,10.73,8.8,-0.9484,-0.3172
2025-09-13,26.92,58.0,21.29,88.21,99.4,5.43,14.4,1015.6,6,True,9,2025,24,20.17,12.33,21.25,18.65,18.95,8.73,1.6,-0.9537,-0.3008
2025-09-14,27.79,56.0,22.4,84.04,0.0,5.8,11.8,1017.58,0,True,9,2025,24,26.92,20.17,16.67,19.81,19.76,5.43,99.4,-0.9587,-0.2844
2025-09-15,27.63,44.0,23.33,84.75,0.0,7.18,15.1,1017.89,1,False,9,2025,24,27.79,26.92,17.29,24.96,21.35,5.8,0.0,-0.9635,-0.2678
2025-09-16,25.57,39.0,23.08,83.39,0.4,5.6,11.9,1019.77,2,False,9,2025,23,27.63,27.79,21.46,27.45,22.82,7.18,0.0,-0.9679,-0.2512
2025-09-17,30.42,67.0,23.71,82.75,0.0,5.58,13.4,1019.52,3,False,9,2025,24,25.57,27.63,23.46,27.0,23.41,5.6,0.4,-0.9721,-0.2345
2025-09-18,40.25,73.0,23.34,87.29,0.0,5.58,9.6,1020.41,4,False,9,2025,24,30.42,25.57,12.33,27.87,24.4,5.58,0.0,-0.976,-0.2177
2025-09-19,24.71,60.0,23.43,80.88,0.0,5.59,12.2,1021.35,5,False,9,2025,24,40.25,30.42,20.17,32.08,28.39,5.58,0.0,-0.9796,-0.2009
2025-09-20,20.95,34.0,23.91,79.18,0.9,7.9,14.9,1017.38,6,True,9,2025,22,24.71,40.25,26.92,31.79,29.04,5.59,0.0,-0.9829,-0.184
2025-09-21,27.71,73.0,22.44,84.29,35.6,7.23,14.8,1010.9,0,True,9,2025,24,20.95,24.71,27.79,28.64,28.19,7.9,0.9,-0.9859,-0.1671
2025-09-22,20.65,42.0,19.04,72.7,10.9,7.06,11.9,1010.89,1,False,9,2025,23,27.71,20.95,27.63,24.46,28.18,7.23,35.6,-0.9887,-0.1501
2025-09-23,20.96,35.0,16.95,69.25,7.8,8.63,14.8,1013.68,2,False,9,2025,24,20.65,27.71,25.57,23.1,27.18,7.06,10.9,-0.9911,-0.133
2025-09-24,16.92,44.0,16.54,75.08,2.3,7.61,17.4,1015.72,3,False,9,2025,24,20.96,20.65,30.42,23.11,26.52,8.63,7.8,-0.9933,-0.1159
2025-09-25,24.54,44.0,17.8,74.08,0.5,7.98,14.7,1015.98,4,False,9,2025,24,16.92,20.96,40.25,19.51,24.59,7.61,2.3,-0.9951,-0.0988
2025-09-26,25.33,62.0,17.71,77.75,2.6,6.51,14.9,1016.06,5,False,9,2025,24,24.54,16.92,24.71,20.81,22.35,7.98,0.5,-0.9967,-0.0817
2025-09-27,18.46,29.0,18.84,79.21,0.0,6.01,12.2,1015.97,6,True,9,2025,24,25.33,24.54,20.95,22.26,22.44,6.51,2.6,-0.9979,-0.0645
2025-09-28,17.33,25.0,19.86,84.96,0.3,10.33,16.3,1014.16,0,True,9,2025,24,18.46,25.33,27.71,22.78,22.08,6.01,0.0,-0.9989,-0.0473
2025-09-29,24.21,48.0,19.3,79.04,0.3,8.07,14.4,1015.72,1,False,9,2025,24,17.33,18.46,20.65,20.37,20.6,10.33,0.3,-0.9995,-0.0301
2025-09-30,32.42,69.0,18.95,82.21,0.0,4.95,11.9,1016.95,2,False,9,2025,24,24.21,17.33,20.96,20.0,21.11,8.07,0.3,-0.9999,-0.0129
2025-10-01,34.73,61.0,19.24,82.05,0.3,5.35,14.2,1017.69,3,False,10,2025,22,32.42,24.21,16.92,24.65,22.74,4.95,0.0,-1.0,0.0043
2025-10-02,31.46,62.0,19.27,76.58,1.3,5.84,11.6,1019.19,4,False,10,2025,24,34.73,32.42,24.54,30.45,25.29,5.35,0.3,-0.9998,0.0215
2025-10-03,33.08,70.0,19.23,83.46,0.1,4.77,8.7,1017.94,5,False,10,2025,24,31.46,34.73,25.33,32.87,26.28,5.84,1.3,-0.9993,0.0387
2025-10-04,25.71,49.0,20.41,82.96,0.0,5.16,13.5,1014.83,6,True,10,2025,24,33.08,31.46,18.46,33.09,27.38,4.77,0.1,-0.9984,0.0559
2025-10-05,16.25,48.0,19.28,76.29,6.2,8.63,24.6,1016.15,0,True,10,2025,24,25.71,33.08,17.33,30.08,28.42,5.16,0.0,-0.9973,0.0731
2025-10-06,22.29,36.0,17.9,70.67,0.4,8.01,14.9,1021.19,1,False,10,2025,24,16.25,25.71,24.21,25.01,28.27,8.63,6.2,-0.9959,0.0903
2025-10-07,40.08,65.0,17.68,78.08,0.0,6.38,9.9,1019.53,2,False,10,2025,24,22.29,16.25,32.42,21.42,27.99,8.01,0.4,-0.9942,0.1074
2025-10-08,30.75,56.0,19.04,85.25,0.0,5.13,9.2,1017.35,3,False,10,2025,24,40.08,22.29,34.73,26.21,29.09,6.38,0.0,-0.9922,0.1245
2025-10-09,42.42,62.0,18.63,87.88,7.0,3.44,7.5,1017.79,4,False,10,2025,24,30.75,40.08,31.46,31.04,28.52,5.13,0.0,-0.9899,0.1415
2025-10-10,29.42,54.0,19.23,73.42,0.1,8.48,20.0,1021.39,5,False,10,2025,24,42.42,30.75,33.08,37.75,30.08,3.44,7.0,-0.9873,0.1586
2025-10-11,17.0,31.0,20.25,64.42,0.0,13.52,19.3,1022.06,6,True,10,2025,24,29.42,42.42,25.71,34.2,29.56,8.48,0.1,-0.9845,0.1755
2025-10-12,14.08,21.0,19.37,76.92,1.0,11.7,18.5,1019.71,0,True,10,2025,24,17.0,29.42,16.25,29.61,28.32,13.52,0.0,-0.9813,0.1925
2025-10-13,24.92,67.0,18.97,88.04,6.4,6.74,14.6,1016.52,1,False,10,2025,24,14.08,17.0,22.29,20.17,28.01,11.7,1.0,-0.9778,0.2093
2025-10-14,28.72,56.0,17.94,91.94,12.6,6.05,11.2,1015.34,2,False,10,2025,18,24.92,14.08,40.08,18.67,28.38,6.74,6.4,-0.9741,0.2261
2025-10-15,37.88,75.0,17.92,85.21,0.4,4.67,9.0,1016.12,3,False,10,2025,24,28.72,24.92,30.75,22.57,26.76,6.05,12.6,-0.9701,0.2428
2025-10-16,37.17,60.0,17.33,85.54,0.0,4.63,8.8,1015.68,4,False,10,2025,24,37.88,28.72,42.42,30.51,27.78,4.67,0.4,-0.9657,0.2595
2025-10-17,48.63,81.0,17.02,89.38,2.2,3.45,7.5,1015.24,5,False,10,2025,24,37.17,37.88,29.42,34.59,27.03,4.63,0.0,-0.9611,0.2761
2025-10-18,40.21,74.0,17.4,89.0,1.7,4.13,8.2,1017.06,6,True,10,2025,24,48.63,37.17,17.0,41.23,29.77,3.45,2.2,-0.9562,0.2926
2025-10-19,28.92,61.0,18.21,83.46,0.4,8.97,19.9,1014.88,0,True,10,2025,24,40.21,48.63,14.08,42.0,33.09,4.13,1.7,-0.9511,0.309
2025-10-20,22.79,71.0,20.73,74.13,10.2,11.44,20.1,1006.0,1,False,10,2025,24,28.92,40.21,24.92,39.25,35.21,8.97,0.4,-0.9456,0.3253
2025-10-21,31.33,65.0,19.14,71.96,0.0,7.53,15.7,1004.81,2,False,10,2025,24,22.79,28.92,28.72,30.64,34.9,11.44,10.2,-0.9399,0.3416
2025-10-22,30.75,53.0,21.21,65.92,0.0,8.0,13.7,1005.16,3,False,10,2025,24,31.33,22.79,37.88,27.68,35.28,7.53,0.0,-0.9338,0.3577
2025-10-23,18.5,43.0,22.28,42.42,0.0,20.74,32.9,1004.43,4,False,10,2025,24,30.75,31.33,37.17,28.29,34.26,8.0,0.0,-0.9275,0.3737
2025-10-24,24.54,57.0,17.14,41.25,0.0,9.4,13.0,1011.89,5,False,10,2025,24,18.5,30.75,48.63,26.86,31.59,20.74,0.0,-0.921,0.3896
2025-10-25,27.67,56.0,17.81,67.58,3.4,6.25,13.1,1009.31,6,True,10,2025,24,24.54,18.5,40.21,24.6,28.15,9.4,0.0,-0.9141,0.4054
2025-10-26,23.75,64.0,16.34,78.04,2.1,5.64,12.3,1012.17,0,True,10,2025,24,27.67,24.54,28.92,23.57,26.36,6.25,3.4,-0.907,0.4211
2025-10-27,25.33,64.0,14.08,66.0,0.0,7.08,12.0,1016.66,1,False,10,2025,24,23.75,27.67,22.79,25.32,25.62,5.64,2.1,-0.8996,0.4367
2025-10-28,48.63,70.0,14.27,72.46,0.0,6.87,9.4,1015.8,2,False,10,2025,24,25.33,23.75,31.33,25.58,25.98,7.08,0.0,-0.892,0.4521
2025-10-29,45.41,68.0,15.6,85.59,1.0,7.51,16.1,1008.18,3,False,10,2025,22,48.63,25.33,30.75,32.57,28.45,6.87,0.0,-0.8841,0.4674
2025-10-30,25.0,41.0,17.63,81.04,0.5,8.5,16.1,1007.94,4,False,10,2025,24,45.41,48.63,18.5,39.79,30.55,7.51,1.0,-0.8759,0.4825
2025-10-31,37.71,66.0,16.62,78.46,0.0,7.45,12.6,1011.88,5,False,10,2025,24,25.0,45.41,24.54,39.68,31.48,8.5,0.5,-0.8675,0.4975
2025-11-01,41.04,67.0,16.72,79.46,0.0,8.4,14.6,1013.27,6,True,11,2025,24,37.71,25.0,27.67,36.04,33.36,7.45,0.0,-0.8588,0.5124
2025-11-02,29.04,59.0,17.49,71.0,0.0,7.83,21.6,1014.76,0,True,11,2025,24,41.04,37.71,23.75,34.58,35.27,8.4,0.0,-0.8498,0.5271
2025-11-03,31.54,52.0,15.27,79.29,0.1,6.63,12.2,1020.75,1,False,11,2025,24,29.04,41.04,25.33,35.93,36.02,7.83,0.0,-0.8406,0.5416
2025-11-04,37.0,82.0,14.65,80.92,0.1,6.83,12.9,1020.29,2,False,11,2025,24,31.54,29.04,48.63,33.87,36.91,6.63,0.1,-0.8312,0.556
2025-11-05,53.0,72.0,15.35,86.08,2.0,5.42,10.6,1016.7,3,False,11,2025,24,37.0,31.54,45.41,32.53,35.25,6.83,0.1,-0.8215,0.5702
2025-11-06,27.63,61.0,16.53,78.33,13.0,7.11,15.7,1006.55,4,False,11,2025,24,53.0,37.0,25.0,40.51,36.33,5.42,2.0,-0.8115,0.5843
2025-11-07,24.75,50.0,14.17,72.33,0.0,6.82,10.4,1008.57,5,False,11,2025,24,27.63,53.0,37.71,39.21,36.71,7.11,13.0,-0.8014,0.5982
2025-11-08,33.67,67.0,12.68,82.75,1.5,4.98,9.5,1009.32,6,True,11,2025,24,24.75,27.63,41.04,35.13,34.86,6.82,0.0,-0.7909,0.6119
2025-11-09,20.0,55.0,12.99,78.08,0.0,7.87,13.6,1015.04,0,True,11,2025,24,33.67,24.75,29.04,28.68,33.8,4.98,1.5,-0.7803,0.6254
2025-11-10,34.79,90.0,12.53,76.0,0.0,7.6,9.6,1013.52,1,False,11,2025,24,20.0,33.67,31.54,26.14,32.51,7.87,0.0,-0.7694,0.6387
2025-11-11,53.42,88.0,12.5,79.17,0.0,7.03,11.3,1014.21,2,False,11,2025,24,34.79,20.0,37.0,29.49,32.98,7.6,0.0,-0.7583,0.6519
2025-11-12,62.63,103.0,14.15,82.71,0.0,5.18,8.9,1014.85,3,False,11,2025,24,53.42,34.79,53.0,36.07,35.32,7.03,0.0,-0.747,0.6649
2025-11-13,28.71,65.0,17.09,90.29,0.0,13.35,23.1,1014.36,4,False,11,2025,24,62.63,53.42,27.63,50.28,36.7,5.18,0.0,-0.7354,0.6776
2025-11-18,27.04,44.0,12.29,74.26,0.1,5.69,11.2,1012.67,2,False,11,2025,23,28.71,62.63,24.75,48.25,36.85,13.35,0.0,-0.6744,0.7383
2025-11-19,22.88,43.0,8.95,60.33,0.0,10.22,14.5,1011.25,3,False,11,2025,24,27.04,28.71,33.67,39.46,37.18,5.69,0.1,-0.6616,0.7498
2025-11-20,31.88,49.0,7.8,73.0,0.9,6.62,11.9,1010.45,4,False,11,2025,24,22.88,27.04,20.0,26.21,35.64,10.22,0.0,-0.6486,0.7611
2025-11-21,23.13,35.0,7.35,54.13,0.0,12.52,23.2,1014.03,5,False,11,2025,24,31.88,22.88,34.79,27.27,37.34,6.62,0.9,-0.6354,0.7722
2025-11-22,20.92,56.0,8.46,33.25,0.0,14.08,22.7,1019.49,6,True,11,2025,24,23.13,31.88,53.42,25.96,35.67,12.52,0.0,-0.622,0.783
2025-11-23,32.04,85.0,9.66,55.79,0.0,7.93,10.7,1016.8,0,True,11,2025,24,20.92,23.13,62.63,25.31,31.03,14.08,0.0,-0.6085,0.7936
2025-11-24,36.54,67.0,14.83,58.75,0.0,13.21,26.9,1005.53,1,False,11,2025,24,32.04,20.92,28.71,25.36,26.66,7.93,0.0,-0.5947,0.8039
2025-11-25,22.29,45.0,12.28,66.21,0.0,8.73,13.2,1005.43,2,False,11,2025,24,36.54,32.04,27.04,29.83,27.78,13.21,0.0,-0.5808,0.814
2025-11-26,27.38,51.0,10.57,32.42,0.0,14.83,21.3,1012.85,3,False,11,2025,24,22.29,36.54,22.88,30.29,27.1,8.73,0.0,-0.5667,0.8239
2025-11-27,37.42,69.0,8.42,44.5,0.0,8.19,16.2,1017.07,4,False,11,2025,24,27.38,22.29,31.88,28.74,27.74,14.83,0.0,-0.5524,0.8336
2025-11-28,45.08,85.0,7.84,55.17,0.0,5.83,9.0,1017.72,5,False,11,2025,24,37.42,27.38,23.13,29.03,28.53,8.19,0.0,-0.538,0.8429
2025-11-29,30.33,66.0,9.38,65.17,0.0,8.1,11.4,1012.88,6,True,11,2025,24,45.08,37.42,20.92,36.63,31.67,5.83,0.0,-0.5234,0.8521
2025-11-30,26.25,47.0,9.65,71.38,0.0,5.36,8.6,1011.33,0,True,11,2025,24,30.33,45.08,32.04,37.61,33.01,8.1,0.0,-0.5087,0.861
2025-12-01,26.33,52.0,8.49,74.71,0.0,7.07,10.0,1015.83,1,False,12,2025,21,26.25,30.33,36.54,33.89,32.18,5.36,0.0,-0.4938,0.8696
2025-12-02,31.17,58.0,9.93,65.83,0.0,7.62,12.9,1009.97,2,False,12,2025,24,26.33,26.25,22.29,27.64,30.73,7.07,0.0,-0.4787,0.878
2025-12-03,27.25,57.0,9.76,70.0,0.4,9.1,14.3,1008.85,3,False,12,2025,24,31.17,26.33,27.38,27.92,31.99,7.62,0.0,-0.4636,0.8861
2025-12-04,29.71,48.0,7.84,73.21,1.6,8.78,11.9,1009.06,4,False,12,2025,24,27.25,31.17,37.42,28.25,31.98,9.1,0.4,-0.4482,0.8939
2025-12-05,47.38,96.0,9.74,72.04,0.0,6.6,12.4,1009.68,5,False,12,2025,24,29.71,27.25,45.08,29.38,30.87,8.78,1.6,-0.4328,0.9015
2025-12-06,44.83,77.0,11.15,74.33,0.0,5.65,10.2,1014.32,6,True,12,2025,24,47.38,29.71,30.33,34.78,31.2,6.6,0.0,-0.4172,0.9088
2025-12-07,34.79,72.0,12.11,79.21,0.0,7.76,11.5,1016.31,0,True,12,2025,24,44.83,47.38,26.25,40.64,33.27,5.65,0.0,-0.4015,0.9159
2025-12-08,38.0,71.0,11.89,77.54,0.0,8.15,10.0,1017.95,1,False,12,2025,24,34.79,44.83,26.33,42.33,34.49,7.76,0.0,-0.3857,0.9226
2025-12-09,48.25,73.0,10.38,84.54,0.0,7.49,12.5,1017.87,2,False,12,2025,24,38.0,34.79,31.17,39.21,36.16,8.15,0.0,-0.3697,0.9291
2025-12-10,60.5,87.0,11.33,77.54,0.0,6.37,10.4,1018.43,3,False,12,2025,24,48.25,38.0,27.25,40.35,38.6,7.49,0.0,-0.3537,0.9354
2025-12-11,51.83,86.0,10.64,84.38,0.0,5.01,8.9,1020.67,4,False,12,2025,24,60.5,48.25,29.71,48.92,43.35,6.37,0.0,-0.3375,0.9413
2025-12-12,50.88,77.0,11.68,85.88,0.2,5.31,8.1,1018.53,5,False,12,2025,24,51.83,60.5,47.38,53.53,46.51,5.01,0.0,-0.3213,0.947
2025-12-13,32.79,62.0,12.71,75.29,0.3,8.67,12.7,1022.78,6,True,12,2025,24,50.88,51.83,44.83,54.4,47.01,5.31,0.2,-0.3049,0.9524
2025-12-14,27.13,43.0,10.36,85.13,2.3,8.53,11.9,1022.02,0,True,12,2025,24,32.79,50.88,34.79,45.17,45.29,8.67,0.3,-0.2885,0.9575
2025-12-15,31.63,67.0,12.41,93.88,36.6,9.74,14.4,1013.41,1,False,12,2025,24,27.13,32.79,38.0,36.93,44.2,8.53,2.3,-0.272,0.9623
2025-12-16,55.04,80.0,11.47,90.0,2.0,7.04,14.3,1008.05,2,False,12,2025,24,31.63,27.13,48.25,30.52,43.29,9.74,36.6,-0.2554,0.9668
2025-12-17,39.0,63.0,12.28,86.67,0.1,6.69,12.0,1017.76,3,False,12,2025,24,55.04,31.63,60.5,37.93,44.26,7.04,2.0,-0.2387,0.9711
2025-12-18,49.38,80.0,10.55,93.08,0.0,5.36,9.2,1021.46,4,False,12,2025,24,39.0,55.04,51.83,41.89,41.19,6.69,0.1,-0.2219,0.9751
2025-12-19,63.04,81.0,11.07,88.42,1.5,4.87,9.7,1017.58,5,False,12,2025,24,49.38,39.0,50.88,47.81,40.84,5.36,0.0,-0.2051,0.9787
2025-12-20,43.71,71.0,12.5,93.92,12.0,4.69,9.3,1012.12,6,True,12,2025,24,63.04,49.38,32.79,50.47,42.57,4.87,1.5,-0.1882,0.9821
2025-12-21,27.38,53.0,12.04,89.21,3.2,6.28,15.5,1003.71,0,True,12,2025,24,43.71,63.04,27.13,52.04,44.13,4.69,12.0,-0.1713,0.9852
2025-12-22,24.42,55.0,9.15,80.42,10.6,9.52,16.5,1001.25,1,False,12,2025,24,27.38,43.71,31.63,44.71,44.17,6.28,3.2,-0.1543,0.988
2025-12-23,23.21,44.0,7.34,81.17,4.6,9.29,14.0,1001.58,2,False,12,2025,24,24.42,27.38,55.04,31.84,43.14,9.52,10.6,-0.1373,0.9905
2025-12-24,24.38,48.0,9.09,75.79,0.0,9.03,18.1,1003.81,3,False,12,2025,24,23.21,24.42,39.0,25.0,38.59,9.29,4.6,-0.1202,0.9927
2025-12-25,17.83,25.0,9.55,86.04,5.7,8.59,17.7,1007.94,4,False,12,2025,24,24.38,23.21,49.38,24.0,36.5,9.03,0.0,-0.1031,0.9947
2025-12-26,10.88,20.0,11.43,89.5,14.6,20.28,26.1,1009.5,5,False,12,2025,24,17.83,24.38,63.04,21.81,32.0,8.59,5.7,-0.086,0.9963
2025-12-27,17.21,28.0,11.63,91.08,44.4,21.33,30.1,1015.87,6,True,12,2025,24,10.88,17.83,43.71,17.7,24.54,20.28,14.6,-0.0688,0.9976
2025-12-28,23.29,44.0,12.2,85.33,0.8,11.77,17.1,1016.88,0,True,12,2025,24,17.21,10.88,27.38,15.31,20.76,21.33,44.4,-0.0516,0.9987
2025-12-29,39.77,67.0,11.16,86.77,19.7,4.91,9.8,1016.59,1,False,12,2025,22,23.29,17.21,24.42,17.13,20.17,11.77,0.8,-0.0344,0.9994
2025-12-30,24.33,61.0,9.25,82.46,0.0,7.85,11.7,1014.21,2,False,12,2025,24,39.77,23.29,23.21,26.76,22.37,4.91,19.7,-0.0172,0.9999
2025-12-31,25.29,44.0,8.32,78.79,0.2,5.98,11.5,1016.02,3,False,12,2025,24,24.33,39.77,24.38,29.13,22.53,7.85,0.0,0.0,1.0
2026-01-03,26.21,44.0,8.73,79.67,1.4,8.94,13.4,1004.91,6,True,1,2026,24,25.29,24.33,17.83,29.8,22.66,5.98,0.2,0.0516,0.9987
2026-01-04,20.38,35.0,7.92,90.42,3.2,6.3,10.4,1003.74,0,True,1,2026,24,26.21,25.29,10.88,25.28,23.85,8.94,1.4,0.0688,0.9976
2026-01-05,21.17,33.0,6.2,85.7,1.0,7.71,12.4,1005.9,1,False,1,2026,23,20.38,26.21,17.21,23.96,25.21,6.3,3.2,0.086,0.9963
2026-01-06,17.38,33.0,4.3,67.46,0.0,9.9,14.3,1008.77,2,False,1,2026,24,21.17,20.38,23.29,22.59,25.78,7.71,1.0,0.1031,0.9947
2026-01-07,22.33,38.0,3.61,57.75,0.0,10.07,13.9,1014.41,3,False,1,2026,24,17.38,21.17,39.77,19.64,24.93,9.9,0.0,0.1202,0.9927
2026-01-08,25.96,59.0,9.23,69.0,0.0,11.63,20.1,1017.07,4,False,1,2026,24,22.33,17.38,24.33,20.29,22.44,10.07,0.0,0.1373,0.9905
2026-01-09,18.63,67.0,12.18,56.71,0.0,19.91,27.6,1011.0,5,False,1,2026,24,25.96,22.33,25.29,21.89,22.67,11.63,0.0,0.1543,0.988
2026-01-10,11.83,21.0,9.24,61.5,0.1,16.64,21.7,1014.51,6,True,1,2026,24,18.63,25.96,26.21,22.31,21.72,19.91,0.0,0.1713,0.9852
2026-01-11,28.29,69.0,7.18,77.25,0.0,6.73,9.4,1020.18,0,True,1,2026,24,11.83,18.63,20.38,18.81,19.67,16.64,0.1,0.1882,0.9821
2026-01-12,49.13,76.0,8.02,82.09,0.0,7.78,13.2,1018.98,1,False,1,2026,23,28.29,11.83,21.17,19.58,20.8,6.73,0.0,0.2051,0.9787
2026-01-13,52.88,95.0,9.9,87.79,0.0,4.9,9.4,1014.94,2,False,1,2026,24,49.13,28.29,17.38,29.75,24.79,7.78,0.0,0.2219,0.9751
2026-01-14,56.83,82.0,9.35,88.29,0.0,4.99,8.4,1015.05,3,False,1,2026,24,52.88,49.13,22.33,43.43,29.86,4.9,0.0,0.2387,0.9711
2026-01-15,47.96,73.0,9.07,83.75,0.0,6.94,13.1,1014.73,4,False,1,2026,24,56.83,52.88,25.96,52.95,34.79,4.99,0.0,0.2554,0.9668
2026-01-16,64.96,96.0,8.54,84.29,0.1,5.13,7.6,1011.74,5,False,1,2026,24,47.96,56.83,18.63,52.56,37.94,6.94,0.0,0.272,0.9623
2026-01-17,27.5,58.0,11.14,94.04,35.9,10.35,22.1,1008.46,6,True,1,2026,24,64.96,47.96,11.83,56.58,44.55,5.13,0.1,0.2885,0.9575
2026-01-18,30.17,56.0,11.26,92.96,12.4,10.68,17.0,1008.33,0,True,1,2026,24,27.5,64.96,28.29,46.81,46.79,10.35,35.9,0.3049,0.9524
2026-01-19,34.17,69.0,10.69,85.88,5.4,11.63,17.2,1011.03,1,False,1,2026,24,30.17,27.5,49.13,40.88,47.06,10.68,12.4,0.3213,0.947
2026-01-20,24.38,44.0,9.87,85.75,43.0,19.93,23.8,1009.86,2,False,1,2026,24,34.17,30.17,52.88,30.61,44.92,11.63,5.4,0.3375,0.9413
2026-01-21,29.88,60.0,10.89,86.21,0.8,9.67,16.8,1004.86,3,False,1,2026,24,24.38,34.17,56.83,29.57,40.85,19.93,43.0,0.3537,0.9354
2026-01-22,25.8,57.0,11.0,85.35,1.4,7.48,16.5,994.39,4,False,1,2026,20,29.88,24.38,47.96,29.48,37.0,9.67,0.8,0.3697,0.9291
2026-01-23,34.46,63.0,9.49,69.75,0.0,7.98,14.5,994.78,5,False,1,2026,24,25.8,29.88,64.96,26.69,33.84,7.48,1.4,0.3857,0.9226
2026-01-24,34.67,70.0,6.33,87.21,27.6,8.23,19.1,992.51,6,True,1,2026,24,34.46,25.8,27.5,30.05,29.48,7.98,0.0,0.4015,0.9159
2026-01-25,14.13,31.0,8.6,69.21,0.0,12.21,20.7,998.61,0,True,1,2026,24,34.67,34.46,30.17,31.64,30.5,8.23,27.6,0.4172,0.9088
2026-01-26,21.46,44.0,10.42,63.25,0.3,16.15,27.7,1002.06,1,False,1,2026,24,14.13,34.67,34.17,27.75,28.21,12.21,0.0,0.4328,0.9015
2026-01-27,42.67,64.0,10.8,86.54,4.5,9.86,22.1,996.45,2,False,1,2026,24,21.46,14.13,24.38,23.42,26.4,16.15,0.3,0.4482,0.8939
2026-01-28,20.71,62.0,9.21,64.08,0.2,14.22,20.0,993.0,3,False,1,2026,24,42.67,21.46,29.88,26.09,29.01,9.86,4.5,0.4636,0.8861
2026-01-29,25.63,65.0,9.81,72.54,0.0,10.34,14.6,998.36,4,False,1,2026,24,20.71,42.67,25.8,28.28,27.7,14.22,0.2,0.4787,0.878
2026-01-30,22.33,41.0,11.6,67.58,0.4,13.23,22.1,1000.41,5,False,1,2026,24,25.63,20.71,34.46,29.67,27.68,10.34,0.0,0.4938,0.8696
2026-01-31,13.5,20.0,11.13,70.96,0.5,10.86,22.0,998.93,6,True,1,2026,24,22.33,25.63,34.67,22.89,25.94,13.23,0.4,0.5087,0.861
2026-02-01,20.38,63.0,9.55,71.67,0.3,9.13,19.6,1007.52,0,True,2,2026,24,13.5,22.33,14.13,20.49,22.92,10.86,0.5,0.5234,0.8521
2026-02-02,60.95,86.0,9.62,88.55,2.7,7.35,16.9,997.38,1,False,2,2026,22,20.38,13.5,21.46,18.74,23.81,9.13,0.3,0.538,0.8429
2026-02-03,41.25,106.0,10.38,72.58,0.0,9.8,17.8,997.46,2,False,2,2026,24,60.95,20.38,42.67,31.61,29.45,7.35,2.7,0.5524,0.8336
2026-02-04,50.0,71.0,8.78,78.13,0.7,7.92,16.2,991.42,3,False,2,2026,24,41.25,60.95,20.71,40.86,29.25,9.8,0.0,0.5667,0.8239
2026-02-05,50.58,76.0,10.98,80.0,2.5,10.97,23.4,988.94,4,False,2,2026,24,50.0,41.25,25.63,50.73,33.43,7.92,0.7,0.5808,0.814
2026-02-06,30.08,85.0,13.79,60.67,0.0,14.83,19.5,995.2,5,False,2,2026,24,50.58,50.0,22.33,47.28,37.0,10.97,2.5,0.5947,0.8039
2026-02-07,15.54,39.0,11.4,64.58,0.0,13.33,18.9,1002.02,6,True,2,2026,24,30.08,50.58,13.5,43.55,38.11,14.83,0.0,0.6085,0.7936
2026-02-08,16.33,28.0,10.49,82.13,5.3,4.65,10.7,1000.11,0,True,2,2026,24,15.54,30.08,20.38,32.07,38.4,13.33,0.0,0.622,0.783
2026-02-09,26.83,48.0,10.11,79.67,0.3,5.88,11.5,1004.73,1,False,2,2026,24,16.33,15.54,60.95,20.65,37.82,4.65,5.3,0.6354,0.7722
2026-02-10,38.96,66.0,13.38,83.04,2.7,7.18,15.7,1001.64,2,False,2,2026,24,26.83,16.33,41.25,19.57,32.94,5.88,0.3,0.6486,0.7611
2026-02-11,16.79,43.0,17.08,58.63,4.4,18.08,33.0,1000.25,3,False,2,2026,24,38.96,26.83,50.0,27.37,32.62,7.18,2.7,0.6616,0.7498
2026-02-12,9.29,21.0,15.66,45.63,0.0,29.42,42.6,999.04,4,False,2,2026,24,16.79,38.96,50.58,27.53,27.87,18.08,4.4,0.6744,0.7383
